# Configuracion:
# Concentracion g/m^3_=_14600.0
# C_Vs_to_Am_M_A/Vsm_=_116720831517.84952
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_81280.81619350107
# 
Resultados:
# tau_ns_=_(4.15+/-0.78)e+01
# dphi_rad_=_6.30+/-0.00
# SAR_W/g_=_18.65+/-3.53
# Hc_kA/m_=_3.42+/-0.07
# Mr_A/m_=_99.79+/-2.90
# Magnetizacion_max_emu/g_=_41.8+/-0.5
# Suceptibilidad_a_M=0_=_(3.125+/-0.044)e-02

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
081kHz_150dA_100Mss_bobN1NF0008.txt		20.00	100.07	3.38	57041.50	621.98	8.126778e+04	7.691876e+00	6.307370e+00	21.66	47.366162	4922	3.152e-02
081kHz_150dA_100Mss_bobN1NF0009.txt		20.00	93.20	3.29	57041.50	618.13	8.126778e+04	7.606102e+00	6.296860e+00	12.11	26.778185	4922	3.038e-02
081kHz_150dA_100Mss_bobN1NF0010.txt		20.00	96.95	3.38	57041.50	599.00	8.126778e+04	7.434989e+00	6.304344e+00	18.31	41.436447	4922	3.057e-02
081kHz_150dA_100Mss_bobN1NF0011.txt		20.00	99.26	3.45	57041.50	600.54	8.126778e+04	7.442912e+00	6.306599e+00	20.29	45.855051	4922	3.097e-02
081kHz_150dA_100Mss_bobN1NF0012.txt		20.00	96.56	3.34	57041.50	602.89	8.126778e+04	7.478333e+00	6.303494e+00	17.68	39.772764	4922	3.062e-02
081kHz_150dA_100Mss_bobN1NF0013.txt		20.00	101.04	3.45	57041.50	602.20	8.128429e+04	7.483257e+00	6.308812e+00	22.33	50.191034	4921	3.110e-02
081kHz_150dA_100Mss_bobN1NF0014.txt		20.00	98.12	3.41	57041.50	606.16	8.128429e+04	7.504977e+00	6.303731e+00	17.95	40.236201	4921	3.086e-02
081kHz_150dA_100Mss_bobN1NF0015.txt		20.00	101.15	3.47	57041.50	603.16	8.126778e+04	7.477282e+00	6.305061e+00	19.04	42.842503	4922	3.143e-02
081kHz_150dA_100Mss_bobN1NF0016.txt		20.00	101.98	3.41	57041.50	618.68	8.128429e+04	7.653416e+00	6.305580e+00	19.96	43.858829	4921	3.194e-02
081kHz_150dA_100Mss_bobN1NF0017.txt		20.00	105.28	3.60	57041.50	607.03	8.126778e+04	7.531866e+00	6.313429e+00	26.52	59.239145	4922	3.127e-02
081kHz_150dA_100Mss_bobN1NF0018.txt		20.00	101.48	3.41	57041.50	618.77	8.128429e+04	7.670204e+00	6.308292e+00	22.42	49.171085	4921	3.160e-02
081kHz_150dA_100Mss_bobN1NF0019.txt		20.00	100.65	3.45	57041.50	611.46	8.128429e+04	7.568188e+00	6.306928e+00	20.92	46.500131	4921	3.114e-02
081kHz_150dA_100Mss_bobN1NF0020.txt		20.00	93.78	3.25	57041.50	604.42	8.126778e+04	7.459654e+00	6.295265e+00	10.49	23.654443	4922	3.071e-02
081kHz_150dA_100Mss_bobN1NF0021.txt		20.00	101.67	3.49	57041.50	611.91	8.128429e+04	7.577127e+00	6.306857e+00	20.89	46.360723	4921	3.101e-02
081kHz_150dA_100Mss_bobN1NF0022.txt		20.00	97.53	3.35	57041.50	609.02	8.128429e+04	7.535127e+00	6.299375e+00	14.21	31.703598	4921	3.131e-02
081kHz_150dA_100Mss_bobN1NF0023.txt		20.00	98.26	3.37	57041.50	605.10	8.128429e+04	7.489572e+00	6.299590e+00	14.31	32.124729	4921	3.140e-02
081kHz_150dA_100Mss_bobN1NF0024.txt		20.00	95.79	3.30	57041.50	609.52	8.126778e+04	7.550831e+00	6.298410e+00	13.38	29.813045	4922	3.098e-02
081kHz_150dA_100Mss_bobN1NF0025.txt		20.00	100.56	3.45	57041.50	603.07	8.128429e+04	7.488448e+00	6.303971e+00	18.12	40.706103	4921	3.108e-02
081kHz_150dA_100Mss_bobN1NF0026.txt		20.00	103.48	3.47	57041.50	618.34	8.126778e+04	7.678113e+00	6.309330e+00	23.37	51.206987	4922	3.187e-02
081kHz_150dA_100Mss_bobN1NF0027.txt		20.00	101.47	3.49	57041.50	602.79	8.126778e+04	7.487722e+00	6.303999e+00	18.14	40.761161	4922	3.130e-02
081kHz_150dA_100Mss_bobN1NF0028.txt		20.00	103.14	3.45	57041.50	619.52	8.126778e+04	7.650994e+00	6.304351e+00	18.85	41.450152	4922	3.220e-02
081kHz_150dA_100Mss_bobN1NF0029.txt		20.00	98.22	3.39	57041.50	618.00	8.128429e+04	7.617239e+00	6.303316e+00	17.86	39.423983	4921	3.104e-02
081kHz_150dA_100Mss_bobN1NF0030.txt		20.00	99.40	3.38	57041.50	617.97	8.126778e+04	7.642351e+00	6.302107e+00	16.84	37.055450	4922	3.144e-02
081kHz_150dA_100Mss_bobN1NF0031.txt		20.00	101.21	3.48	57041.50	618.75	8.126778e+04	7.644852e+00	6.305720e+00	20.06	44.133118	4922	3.145e-02
081kHz_150dA_100Mss_bobN1NF0032.txt		20.00	103.65	3.50	57041.50	601.30	8.126778e+04	7.472787e+00	6.307053e+00	20.76	46.744270	4922	3.188e-02
081kHz_150dA_100Mss_bobN1NF0033.txt		20.00	100.57	3.45	57041.50	600.99	8.126778e+04	7.484260e+00	6.304446e+00	18.52	41.636954	4922	3.147e-02
